id	confirmed	deaths	recovered	date	url	pays
15663	2511	73	79	2020-04-11	UKR	Ukraine
15664	1	0	0	2020-03-06	UKR	Ukraine
15665	0	0	0	2020-01-24	UKR	Ukraine
15666	0	0	0	2020-02-26	UKR	Ukraine
15667	3764	108	143	2020-04-15	UKR	Ukraine
15668	0	0	0	2020-03-01	UKR	Ukraine
15669	5449	141	347	2020-04-19	UKR	Ukraine
15670	0	0	0	2020-02-27	UKR	Ukraine
15671	1319	38	28	2020-04-06	UKR	Ukraine
15672	310	5	5	2020-03-27	UKR	Ukraine
15673	1892	57	45	2020-04-09	UKR	Ukraine
15674	196	5	1	2020-03-26	UKR	Ukraine
15675	5710	151	359	2020-04-20	UKR	Ukraine
15676	6592	174	424	2020-04-22	UKR	Ukraine
15677	0	0	0	2020-02-22	UKR	Ukraine
15678	3372	98	119	2020-04-14	UKR	Ukraine
15679	0	0	0	2020-02-07	UKR	Ukraine
15680	1668	52	35	2020-04-08	UKR	Ukraine
15681	7170	187	504	2020-04-23	UKR	Ukraine
15682	0	0	0	2020-01-30	UKR	Ukraine
15683	14	2	0	2020-03-17	UKR	Ukraine
15684	1	0	0	2020-03-05	UKR	Ukraine
15685	6125	161	367	2020-04-21	UKR	Ukraine
15686	16	2	0	2020-03-19	UKR	Ukraine
15687	2777	83	89	2020-04-12	UKR	Ukraine
15688	1	0	0	2020-03-09	UKR	Ukraine
15689	1	0	0	2020-03-08	UKR	Ukraine
15690	47	3	1	2020-03-21	UKR	Ukraine
15691	1	0	0	2020-03-11	UKR	Ukraine
15692	1462	45	28	2020-04-07	UKR	Ukraine
15693	475	10	6	2020-03-29	UKR	Ukraine
15694	0	0	0	2020-01-29	UKR	Ukraine
15695	356	9	5	2020-03-28	UKR	Ukraine
15696	0	0	0	2020-02-25	UKR	Ukraine
15697	0	0	0	2020-02-18	UKR	Ukraine
15698	645	17	10	2020-03-31	UKR	Ukraine
15699	48	0	1	2020-03-19	MKD	The Former Yugoslav Republic of Macedonia
15700	711	32	41	2020-04-10	MKD	The Former Yugoslav Republic of Macedonia
15701	1231	55	224	2020-04-21	MKD	The Former Yugoslav Republic of Macedonia
15702	1300	56	301	2020-04-23	MKD	The Former Yugoslav Republic of Macedonia
15703	0	0	0	2020-02-11	MKD	The Former Yugoslav Republic of Macedonia
15704	430	12	20	2020-04-03	MKD	The Former Yugoslav Republic of Macedonia
15705	241	4	3	2020-03-28	MKD	The Former Yugoslav Republic of Macedonia
15706	0	0	0	2020-02-18	MKD	The Former Yugoslav Republic of Macedonia
15707	85	0	1	2020-03-21	MKD	The Former Yugoslav Republic of Macedonia
15708	1207	51	179	2020-04-19	MKD	The Former Yugoslav Republic of Macedonia
15709	0	0	0	2020-02-07	MKD	The Former Yugoslav Republic of Macedonia
15710	0	0	0	2020-02-03	MKD	The Former Yugoslav Republic of Macedonia
15711	7	0	0	2020-03-11	MKD	The Former Yugoslav Republic of Macedonia
15712	0	0	0	2020-02-08	MKD	The Former Yugoslav Republic of Macedonia
15713	14	0	1	2020-03-15	MKD	The Former Yugoslav Republic of Macedonia
15714	0	0	0	2020-01-25	MKD	The Former Yugoslav Republic of Macedonia
15715	1	0	0	2020-02-28	MKD	The Former Yugoslav Republic of Macedonia
15716	483	17	20	2020-04-04	MKD	The Former Yugoslav Republic of Macedonia
15717	3	0	0	2020-03-06	MKD	The Former Yugoslav Republic of Macedonia
15718	0	0	0	2020-02-01	MKD	The Former Yugoslav Republic of Macedonia
15719	285	7	12	2020-03-30	MKD	The Former Yugoslav Republic of Macedonia
15720	1081	46	121	2020-04-16	MKD	The Former Yugoslav Republic of Macedonia
15721	1326	57	337	2020-04-24	MKD	The Former Yugoslav Republic of Macedonia
15722	7	0	0	2020-03-10	MKD	The Former Yugoslav Republic of Macedonia
15723	0	0	0	2020-02-20	MKD	The Former Yugoslav Republic of Macedonia
15724	0	0	0	2020-01-28	MKD	The Former Yugoslav Republic of Macedonia
15725	1	0	0	2020-03-04	MKD	The Former Yugoslav Republic of Macedonia
15726	0	0	0	2020-02-06	MKD	The Former Yugoslav Republic of Macedonia
15727	0	0	0	2020-02-05	MKD	The Former Yugoslav Republic of Macedonia
15728	0	0	0	2020-01-30	MKD	The Former Yugoslav Republic of Macedonia
15729	14	0	1	2020-03-14	MKD	The Former Yugoslav Republic of Macedonia
15730	555	18	23	2020-04-05	MKD	The Former Yugoslav Republic of Macedonia
15731	0	0	0	2020-02-09	MKD	The Former Yugoslav Republic of Macedonia
15732	974	45	98	2020-04-15	MKD	The Former Yugoslav Republic of Macedonia
15733	0	0	0	2020-02-10	MKD	The Former Yugoslav Republic of Macedonia
15734	0	0	0	2020-02-02	MKD	The Former Yugoslav Republic of Macedonia
15735	828	34	41	2020-04-12	MKD	The Former Yugoslav Republic of Macedonia
15736	3	0	0	2020-03-09	MKD	The Former Yugoslav Republic of Macedonia
15737	617	29	35	2020-04-08	MKD	The Former Yugoslav Republic of Macedonia
15738	219	3	3	2020-03-27	MKD	The Former Yugoslav Republic of Macedonia
15739	3	0	0	2020-03-08	MKD	The Former Yugoslav Republic of Macedonia
15740	0	0	0	2020-02-21	MKD	The Former Yugoslav Republic of Macedonia
15741	148	2	1	2020-03-24	MKD	The Former Yugoslav Republic of Macedonia
15742	0	0	0	2020-01-24	MKD	The Former Yugoslav Republic of Macedonia
15743	599	26	30	2020-04-07	MKD	The Former Yugoslav Republic of Macedonia
15744	177	3	1	2020-03-25	MKD	The Former Yugoslav Republic of Macedonia
15745	854	38	44	2020-04-13	MKD	The Former Yugoslav Republic of Macedonia
15746	67	0	1	2020-03-20	MKD	The Former Yugoslav Republic of Macedonia
15747	201	3	3	2020-03-26	MKD	The Former Yugoslav Republic of Macedonia
15748	18	0	1	2020-03-16	MKD	The Former Yugoslav Republic of Macedonia
15749	0	0	0	2020-02-12	MKD	The Former Yugoslav Republic of Macedonia
15750	1	0	0	2020-03-02	MKD	The Former Yugoslav Republic of Macedonia
15751	0	0	0	2020-02-14	MKD	The Former Yugoslav Republic of Macedonia
15752	908	44	86	2020-04-14	MKD	The Former Yugoslav Republic of Macedonia
15753	1	0	0	2020-02-26	MKD	The Former Yugoslav Republic of Macedonia
15754	1	0	0	2020-02-29	MKD	The Former Yugoslav Republic of Macedonia
15755	760	34	41	2020-04-11	MKD	The Former Yugoslav Republic of Macedonia
15756	1259	56	272	2020-04-22	MKD	The Former Yugoslav Republic of Macedonia
15757	0	0	0	2020-02-16	MKD	The Former Yugoslav Republic of Macedonia
15758	0	0	0	2020-01-27	MKD	The Former Yugoslav Republic of Macedonia
15759	1	0	0	2020-03-03	MKD	The Former Yugoslav Republic of Macedonia
15760	0	0	0	2020-01-22	MKD	The Former Yugoslav Republic of Macedonia
15761	0	0	0	2020-02-25	MKD	The Former Yugoslav Republic of Macedonia
15762	384	11	17	2020-04-02	MKD	The Former Yugoslav Republic of Macedonia
15763	1	0	0	2020-03-05	MKD	The Former Yugoslav Republic of Macedonia
15764	663	30	37	2020-04-09	MKD	The Former Yugoslav Republic of Macedonia
15765	1	0	0	2020-02-27	MKD	The Former Yugoslav Republic of Macedonia
15766	0	0	0	2020-02-04	MKD	The Former Yugoslav Republic of Macedonia
15767	354	11	17	2020-04-01	MKD	The Former Yugoslav Republic of Macedonia
15768	0	0	0	2020-02-23	MKD	The Former Yugoslav Republic of Macedonia
15769	0	0	0	2020-01-23	MKD	The Former Yugoslav Republic of Macedonia
15770	0	0	0	2020-02-13	MKD	The Former Yugoslav Republic of Macedonia
15771	26	0	1	2020-03-17	MKD	The Former Yugoslav Republic of Macedonia
15772	329	9	12	2020-03-31	MKD	The Former Yugoslav Republic of Macedonia
15773	7	0	0	2020-03-12	MKD	The Former Yugoslav Republic of Macedonia
15774	115	1	1	2020-03-22	MKD	The Former Yugoslav Republic of Macedonia
15775	35	0	1	2020-03-18	MKD	The Former Yugoslav Republic of Macedonia
15776	259	6	3	2020-03-29	MKD	The Former Yugoslav Republic of Macedonia
15777	0	0	0	2020-02-24	MKD	The Former Yugoslav Republic of Macedonia
15778	0	0	0	2020-01-29	MKD	The Former Yugoslav Republic of Macedonia
15779	0	0	0	2020-01-26	MKD	The Former Yugoslav Republic of Macedonia
15780	3	0	0	2020-03-07	MKD	The Former Yugoslav Republic of Macedonia
15781	14	0	1	2020-03-13	MKD	The Former Yugoslav Republic of Macedonia
15782	0	0	0	2020-02-19	MKD	The Former Yugoslav Republic of Macedonia
15783	0	0	0	2020-01-31	MKD	The Former Yugoslav Republic of Macedonia
15784	570	23	30	2020-04-06	MKD	The Former Yugoslav Republic of Macedonia
15785	1225	54	200	2020-04-20	MKD	The Former Yugoslav Republic of Macedonia
15786	0	0	0	2020-02-22	MKD	The Former Yugoslav Republic of Macedonia
15787	1117	49	139	2020-04-17	MKD	The Former Yugoslav Republic of Macedonia
15788	1170	49	164	2020-04-18	MKD	The Former Yugoslav Republic of Macedonia
15789	0	0	0	2020-02-17	MKD	The Former Yugoslav Republic of Macedonia
15790	0	0	0	2020-02-15	MKD	The Former Yugoslav Republic of Macedonia
15791	136	2	1	2020-03-23	MKD	The Former Yugoslav Republic of Macedonia
15792	1	0	0	2020-03-01	MKD	The Former Yugoslav Republic of Macedonia
15793	2	0	1	2020-03-02	EGY	Egypt
15794	1	0	1	2020-02-29	EGY	Egypt
15795	0	0	0	2020-01-25	EGY	Egypt
15796	0	0	0	2020-01-30	EGY	Egypt
15797	2	0	1	2020-03-03	EGY	Egypt
15798	0	0	0	2020-01-27	EGY	Egypt
15799	1	0	0	2020-02-26	EGY	Egypt
15800	0	0	0	2020-01-23	EGY	Egypt
15801	0	0	0	2020-02-11	EGY	Egypt
15802	15	0	1	2020-03-06	EGY	Egypt
15803	1	0	1	2020-02-28	EGY	Egypt
15804	15	0	1	2020-03-07	EGY	Egypt
15805	60	1	27	2020-03-11	EGY	Egypt
15806	109	2	27	2020-03-14	EGY	Egypt
15807	59	1	1	2020-03-10	EGY	Egypt
15808	2	0	1	2020-03-04	EGY	Egypt
15809	0	0	0	2020-01-31	EGY	Egypt
15810	2	0	1	2020-03-01	EGY	Egypt
15811	1	0	0	2020-02-15	EGY	Egypt
15812	1	0	0	2020-02-19	EGY	Egypt
15813	3	0	1	2020-03-05	EGY	Egypt
15814	0	0	0	2020-01-28	EGY	Egypt
15815	2350	178	589	2020-04-14	EGY	Egypt
15816	0	0	0	2020-02-07	EGY	Egypt
15817	0	0	0	2020-02-01	EGY	Egypt
15818	1322	85	259	2020-04-06	EGY	Egypt
15819	609	40	132	2020-03-29	EGY	Egypt
15820	456	21	95	2020-03-25	EGY	Egypt
15821	865	58	201	2020-04-02	EGY	Egypt
15822	1794	135	384	2020-04-10	EGY	Egypt
15823	0	0	0	2020-01-24	EGY	Egypt
15824	0	0	0	2020-01-29	EGY	Egypt
15825	110	2	21	2020-03-15	EGY	Egypt
15826	294	10	41	2020-03-21	EGY	Egypt
15827	196	4	32	2020-03-17	EGY	Egypt
15828	2844	205	646	2020-04-17	EGY	Egypt
15829	67	1	27	2020-03-12	EGY	Egypt
15830	0	0	0	2020-02-12	EGY	Egypt
15831	0	0	0	2020-02-08	EGY	Egypt
15832	1939	146	426	2020-04-11	EGY	Egypt
15833	0	0	0	2020-02-06	EGY	Egypt
15834	150	2	27	2020-03-16	EGY	Egypt
15835	0	0	0	2020-01-26	EGY	Egypt
15836	4092	294	1075	2020-04-24	EGY	Egypt
15837	1	0	0	2020-02-27	EGY	Egypt
15838	1	0	0	2020-02-25	EGY	Egypt
15839	0	0	0	2020-01-22	EGY	Egypt
15840	1	0	0	2020-02-18	EGY	Egypt
15841	1	0	0	2020-02-14	EGY	Egypt
15842	1	0	0	2020-02-22	EGY	Egypt
15843	1	0	0	2020-02-16	EGY	Egypt
15844	1	0	0	2020-02-20	EGY	Egypt
15845	1	0	0	2020-02-23	EGY	Egypt
15846	3144	239	732	2020-04-19	EGY	Egypt
15847	1450	94	276	2020-04-07	EGY	Egypt
15848	327	14	56	2020-03-22	EGY	Egypt
15849	985	66	216	2020-04-03	EGY	Egypt
15850	656	41	150	2020-03-30	EGY	Egypt
15851	196	6	32	2020-03-18	EGY	Egypt
15852	0	0	0	2020-02-05	EGY	Egypt
15853	3032	224	701	2020-04-18	EGY	Egypt
15854	3490	264	870	2020-04-21	EGY	Egypt
15855	0	0	0	2020-02-04	EGY	Egypt
15856	55	1	1	2020-03-09	EGY	Egypt
15857	80	2	27	2020-03-13	EGY	Egypt
15858	2505	183	589	2020-04-15	EGY	Egypt
15859	710	46	157	2020-03-31	EGY	Egypt
15860	536	30	116	2020-03-27	EGY	Egypt
15861	0	0	0	2020-02-02	EGY	Egypt
15862	1	0	0	2020-02-17	EGY	Egypt
15863	3891	287	1004	2020-04-23	EGY	Egypt
15864	49	1	1	2020-03-08	EGY	Egypt
15865	1070	71	241	2020-04-04	EGY	Egypt
15866	3659	276	935	2020-04-22	EGY	Egypt
15867	366	19	56	2020-03-23	EGY	Egypt
15868	779	52	179	2020-04-01	EGY	Egypt
15869	576	36	121	2020-03-28	EGY	Egypt
15870	0	0	0	2020-02-13	EGY	Egypt
15871	285	8	39	2020-03-20	EGY	Egypt
15872	2065	159	589	2020-04-12	EGY	Egypt
15873	2673	196	596	2020-04-16	EGY	Egypt
15874	3333	250	821	2020-04-20	EGY	Egypt
15875	402	20	80	2020-03-24	EGY	Egypt
15876	0	0	0	2020-02-10	EGY	Egypt
15877	1173	78	247	2020-04-05	EGY	Egypt
15878	495	24	102	2020-03-26	EGY	Egypt
15879	1560	103	305	2020-04-08	EGY	Egypt
15880	1	0	0	2020-02-24	EGY	Egypt
15881	2190	164	589	2020-04-13	EGY	Egypt
15882	1	0	0	2020-02-21	EGY	Egypt
15883	0	0	0	2020-02-09	EGY	Egypt
15884	1699	118	348	2020-04-09	EGY	Egypt
15885	0	0	0	2020-02-03	EGY	Egypt
15886	256	6	32	2020-03-19	EGY	Egypt
15887	2	0	0	2020-02-05	GBR	United Kingdom
15888	55949	6171	325	2020-04-07	GBR	United Kingdom
15889	86	0	8	2020-03-04	GBR	United Kingdom
15890	8	0	0	2020-02-11	GBR	United Kingdom
15891	2	0	0	2020-02-06	GBR	United Kingdom
15892	52279	5385	287	2020-04-06	GBR	United Kingdom
15893	0	0	0	2020-01-24	GBR	United Kingdom
15894	0	0	0	2020-01-28	GBR	United Kingdom
15895	1960	56	53	2020-03-17	GBR	United Kingdom
15896	0	0	0	2020-01-22	GBR	United Kingdom
15897	2	0	0	2020-02-04	GBR	United Kingdom
15898	0	0	0	2020-01-27	GBR	United Kingdom
15899	13	0	8	2020-02-24	GBR	United Kingdom
15900	2642	72	67	2020-03-18	GBR	United Kingdom
15901	48436	4943	229	2020-04-05	GBR	United Kingdom
15902	2	0	0	2020-01-31	GBR	United Kingdom
15903	1144	21	19	2020-03-14	GBR	United Kingdom
15904	3	0	0	2020-02-09	GBR	United Kingdom
15905	802	8	19	2020-03-13	GBR	United Kingdom
15906	3	0	0	2020-02-07	GBR	United Kingdom
15907	15	0	8	2020-02-27	GBR	United Kingdom
15908	1145	21	19	2020-03-15	GBR	United Kingdom
15909	94845	12129	323	2020-04-14	GBR	United Kingdom
15910	25481	1793	179	2020-03-31	GBR	United Kingdom
15911	130172	17378	638	2020-04-21	GBR	United Kingdom
15912	99483	12894	368	2020-04-15	GBR	United Kingdom
15913	9	0	8	2020-02-19	GBR	United Kingdom
15914	134638	18151	683	2020-04-22	GBR	United Kingdom
15915	14745	761	151	2020-03-27	GBR	United Kingdom
15916	9	0	8	2020-02-20	GBR	United Kingdom
15917	2716	138	67	2020-03-19	GBR	United Kingdom
15918	40	0	8	2020-03-02	GBR	United Kingdom
15919	0	0	0	2020-01-29	GBR	United Kingdom
15920	8	0	0	2020-02-10	GBR	United Kingdom
15921	2	0	0	2020-02-01	GBR	United Kingdom
15922	5067	234	67	2020-03-21	GBR	United Kingdom
15923	1551	56	21	2020-03-16	GBR	United Kingdom
15924	4014	178	67	2020-03-20	GBR	United Kingdom
15925	9	0	1	2020-02-13	GBR	United Kingdom
15926	85206	10629	626	2020-04-12	GBR	United Kingdom
15927	9	0	1	2020-02-15	GBR	United Kingdom
15928	51	0	8	2020-03-03	GBR	United Kingdom
15929	459	8	19	2020-03-12	GBR	United Kingdom
15930	459	8	19	2020-03-11	GBR	United Kingdom
15931	8164	423	140	2020-03-24	GBR	United Kingdom
15932	9640	466	140	2020-03-25	GBR	United Kingdom
15933	0	0	0	2020-01-26	GBR	United Kingdom
15934	2	0	0	2020-02-03	GBR	United Kingdom
15935	23	0	8	2020-02-29	GBR	United Kingdom
15936	9	0	8	2020-02-23	GBR	United Kingdom
15937	61474	7111	345	2020-04-08	GBR	United Kingdom
15938	13	0	8	2020-02-25	GBR	United Kingdom
15939	384	6	19	2020-03-10	GBR	United Kingdom
15940	79874	9892	622	2020-04-11	GBR	United Kingdom
15941	22453	1411	171	2020-03-30	GBR	United Kingdom
15942	125856	16550	446	2020-04-20	GBR	United Kingdom
15943	144640	19567	724	2020-04-24	GBR	United Kingdom
15944	9	0	1	2020-02-14	GBR	United Kingdom
15945	116	1	8	2020-03-05	GBR	United Kingdom
15946	0	0	0	2020-01-30	GBR	United Kingdom
15947	121172	16095	436	2020-04-19	GBR	United Kingdom
15948	0	0	0	2020-01-25	GBR	United Kingdom
15949	34173	2926	192	2020-04-02	GBR	United Kingdom
15950	207	2	18	2020-03-07	GBR	United Kingdom
15951	164	2	8	2020-03-06	GBR	United Kingdom
15952	42477	4320	215	2020-04-04	GBR	United Kingdom
15953	74605	8974	588	2020-04-10	GBR	United Kingdom
15954	9	0	8	2020-02-17	GBR	United Kingdom
15955	2	0	0	2020-02-02	GBR	United Kingdom
15956	29865	2357	179	2020-04-01	GBR	United Kingdom
15957	109769	14607	394	2020-04-17	GBR	United Kingdom
15958	9	0	8	2020-02-18	GBR	United Kingdom
15959	104145	13759	375	2020-04-16	GBR	United Kingdom
15960	6726	336	67	2020-03-23	GBR	United Kingdom
15961	115314	15498	414	2020-04-18	GBR	United Kingdom
15962	139246	18791	712	2020-04-23	GBR	United Kingdom
15963	19780	1231	151	2020-03-29	GBR	United Kingdom
15964	0	0	0	2020-01-23	GBR	United Kingdom
15965	89570	11347	304	2020-04-13	GBR	United Kingdom
15966	322	4	18	2020-03-09	GBR	United Kingdom
15967	3	0	0	2020-02-08	GBR	United Kingdom
15968	274	3	18	2020-03-08	GBR	United Kingdom
15969	65872	7993	359	2020-04-09	GBR	United Kingdom
15970	9	0	8	2020-02-21	GBR	United Kingdom
15971	38689	3611	208	2020-04-03	GBR	United Kingdom
15972	9	0	1	2020-02-12	GBR	United Kingdom
15973	9	0	8	2020-02-16	GBR	United Kingdom
15974	20	0	8	2020-02-28	GBR	United Kingdom
15975	9	0	8	2020-02-22	GBR	United Kingdom
15976	5745	282	67	2020-03-22	GBR	United Kingdom
15977	13	0	8	2020-02-26	GBR	United Kingdom
15978	36	0	8	2020-03-01	GBR	United Kingdom
15979	17312	1021	151	2020-03-28	GBR	United Kingdom
15980	11812	580	150	2020-03-26	GBR	United Kingdom
15981	0	0	0	2020-01-29	TZA	United Republic Of Tanzania
15982	0	0	0	2020-02-17	TZA	United Republic Of Tanzania
15983	0	0	0	2020-02-14	TZA	United Republic Of Tanzania
15984	0	0	0	2020-02-02	TZA	United Republic Of Tanzania
15985	0	0	0	2020-03-03	TZA	United Republic Of Tanzania
15986	0	0	0	2020-03-01	TZA	United Republic Of Tanzania
15987	0	0	0	2020-02-15	TZA	United Republic Of Tanzania
15988	1	0	0	2020-03-16	TZA	United Republic Of Tanzania
15989	6	0	0	2020-03-20	TZA	United Republic Of Tanzania
15990	0	0	0	2020-02-21	TZA	United Republic Of Tanzania
15991	0	0	0	2020-02-19	TZA	United Republic Of Tanzania
15992	0	0	0	2020-03-11	TZA	United Republic Of Tanzania
15993	0	0	0	2020-01-25	TZA	United Republic Of Tanzania
15994	0	0	0	2020-02-18	TZA	United Republic Of Tanzania
15995	0	0	0	2020-03-02	TZA	United Republic Of Tanzania
15996	0	0	0	2020-03-09	TZA	United Republic Of Tanzania
15997	6	0	0	2020-03-19	TZA	United Republic Of Tanzania
15998	0	0	0	2020-03-06	TZA	United Republic Of Tanzania
15999	0	0	0	2020-02-24	TZA	United Republic Of Tanzania
16000	0	0	0	2020-03-07	TZA	United Republic Of Tanzania
16001	32	3	5	2020-04-11	TZA	United Republic Of Tanzania
16002	0	0	0	2020-02-16	TZA	United Republic Of Tanzania
16003	0	0	0	2020-02-04	TZA	United Republic Of Tanzania
16004	1	0	0	2020-03-17	TZA	United Republic Of Tanzania
16005	0	0	0	2020-03-04	TZA	United Republic Of Tanzania
16006	147	5	11	2020-04-17	TZA	United Republic Of Tanzania
16007	0	0	0	2020-03-10	TZA	United Republic Of Tanzania
16008	299	10	48	2020-04-24	TZA	United Republic Of Tanzania
16009	0	0	0	2020-02-10	TZA	United Republic Of Tanzania
16010	0	0	0	2020-02-05	TZA	United Republic Of Tanzania
16011	0	0	0	2020-02-01	TZA	United Republic Of Tanzania
16012	0	0	0	2020-02-20	TZA	United Republic Of Tanzania
16013	0	0	0	2020-01-22	TZA	United Republic Of Tanzania
16014	0	0	0	2020-02-06	TZA	United Republic Of Tanzania
16015	6	0	0	2020-03-21	TZA	United Republic Of Tanzania
16016	284	10	11	2020-04-23	TZA	United Republic Of Tanzania
16017	0	0	0	2020-02-08	TZA	United Republic Of Tanzania
16018	12	0	0	2020-03-24	TZA	United Republic Of Tanzania
16019	0	0	0	2020-02-03	TZA	United Republic Of Tanzania
16020	0	0	0	2020-02-09	TZA	United Republic Of Tanzania
16021	0	0	0	2020-02-22	TZA	United Republic Of Tanzania
16022	0	0	0	2020-02-28	TZA	United Republic Of Tanzania
16023	0	0	0	2020-02-25	TZA	United Republic Of Tanzania
16024	0	0	0	2020-01-23	TZA	United Republic Of Tanzania
16025	0	0	0	2020-01-30	TZA	United Republic Of Tanzania
16026	0	0	0	2020-02-07	TZA	United Republic Of Tanzania
16027	0	0	0	2020-03-14	TZA	United Republic Of Tanzania
16028	14	0	1	2020-03-28	TZA	United Republic Of Tanzania
16029	0	0	0	2020-01-27	TZA	United Republic Of Tanzania
16030	0	0	0	2020-01-28	TZA	United Republic Of Tanzania
16031	0	0	0	2020-01-24	TZA	United Republic Of Tanzania
16032	0	0	0	2020-02-13	TZA	United Republic Of Tanzania
16033	49	3	7	2020-04-13	TZA	United Republic Of Tanzania
16034	88	4	11	2020-04-15	TZA	United Republic Of Tanzania
16035	0	0	0	2020-02-11	TZA	United Republic Of Tanzania
16036	0	0	0	2020-02-12	TZA	United Republic Of Tanzania
16037	170	7	11	2020-04-19	TZA	United Republic Of Tanzania
16038	12	0	0	2020-03-22	TZA	United Republic Of Tanzania
16039	284	10	11	2020-04-22	TZA	United Republic Of Tanzania
16040	20	1	1	2020-04-01	TZA	United Republic Of Tanzania
16041	94	4	11	2020-04-16	TZA	United Republic Of Tanzania
16042	13	0	1	2020-03-27	TZA	United Republic Of Tanzania
16043	0	0	0	2020-02-23	TZA	United Republic Of Tanzania
16044	0	0	0	2020-03-13	TZA	United Republic Of Tanzania
16045	0	0	0	2020-02-27	TZA	United Republic Of Tanzania
16046	22	1	3	2020-04-05	TZA	United Republic Of Tanzania
16047	0	0	0	2020-01-26	TZA	United Republic Of Tanzania
16048	12	0	0	2020-03-25	TZA	United Republic Of Tanzania
16049	254	10	11	2020-04-20	TZA	United Republic Of Tanzania
16050	0	0	0	2020-03-15	TZA	United Republic Of Tanzania
16051	24	1	5	2020-04-07	TZA	United Republic Of Tanzania
16052	3	0	0	2020-03-18	TZA	United Republic Of Tanzania
16053	20	1	3	2020-04-04	TZA	United Republic Of Tanzania
16054	254	10	11	2020-04-21	TZA	United Republic Of Tanzania
16055	0	0	0	2020-01-31	TZA	United Republic Of Tanzania
16056	0	0	0	2020-03-12	TZA	United Republic Of Tanzania
16057	12	0	0	2020-03-23	TZA	United Republic Of Tanzania
16058	0	0	0	2020-02-26	TZA	United Republic Of Tanzania
16059	20	1	3	2020-04-03	TZA	United Republic Of Tanzania
16060	0	0	0	2020-03-05	TZA	United Republic Of Tanzania
16061	25	1	5	2020-04-09	TZA	United Republic Of Tanzania
16062	147	5	11	2020-04-18	TZA	United Republic Of Tanzania
16063	19	0	1	2020-03-30	TZA	United Republic Of Tanzania
16064	53	3	7	2020-04-14	TZA	United Republic Of Tanzania
16065	0	0	0	2020-03-08	TZA	United Republic Of Tanzania
16066	14	0	1	2020-03-29	TZA	United Republic Of Tanzania
16067	20	1	2	2020-04-02	TZA	United Republic Of Tanzania
16068	24	1	3	2020-04-06	TZA	United Republic Of Tanzania
16069	32	3	5	2020-04-10	TZA	United Republic Of Tanzania
16070	25	1	5	2020-04-08	TZA	United Republic Of Tanzania
16071	32	3	5	2020-04-12	TZA	United Republic Of Tanzania
16072	19	1	1	2020-03-31	TZA	United Republic Of Tanzania
16073	0	0	0	2020-02-29	TZA	United Republic Of Tanzania
16074	13	0	0	2020-03-26	TZA	United Republic Of Tanzania
16075	217	12	7	2020-03-05	USA	United States
16076	58	0	6	2020-02-27	USA	United States
16077	7	0	0	2020-01-31	USA	United States
16078	12	0	3	2020-02-11	USA	United States
16079	5	0	0	2020-01-28	USA	United States
16080	1281	36	8	2020-03-11	USA	United States
16081	12	0	3	2020-02-12	USA	United States
16082	98	6	7	2020-03-02	USA	United States
16083	526396	20471	31270	2020-04-11	USA	United States
16084	118	7	7	2020-03-03	USA	United States
16085	811865	44444	75204	2020-04-21	USA	United States
16086	397121	12794	21763	2020-04-07	USA	United States
16087	5	0	0	2020-01-26	USA	United States
16088	7783	118	105	2020-03-18	USA	United States
16089	2727	54	12	2020-03-14	USA	United States
16090	13	0	3	2020-02-17	USA	United States
16091	636350	28338	52096	2020-04-15	USA	United States
16092	580619	23538	43482	2020-04-13	USA	United States
16093	758809	40661	70337	2020-04-19	USA	United States
16094	51	0	5	2020-02-24	USA	United States
16095	13	0	3	2020-02-15	USA	United States
16096	15	0	5	2020-02-21	USA	United States
16097	555313	22029	32988	2020-04-12	USA	United States
16098	213242	4760	8474	2020-04-01	USA	United States
16099	8	0	0	2020-02-02	USA	United States
16100	13	0	3	2020-02-16	USA	United States
16101	732197	38664	64840	2020-04-18	USA	United States
16102	83836	1209	681	2020-03-26	USA	United States
16103	11	0	0	2020-02-04	USA	United States
16104	11	0	3	2020-02-10	USA	United States
16105	3499	63	12	2020-03-15	USA	United States
16106	607670	25843	47763	2020-04-14	USA	United States
16107	149	11	7	2020-03-04	USA	United States
16108	68	1	7	2020-02-29	USA	United States
16109	2179	47	12	2020-03-13	USA	United States
16110	13	0	3	2020-02-18	USA	United States
16111	336802	9619	17448	2020-04-05	USA	United States
16112	11	0	0	2020-02-08	USA	United States
16113	11	0	0	2020-02-03	USA	United States
16114	1	0	0	2020-01-23	USA	United States
16115	5	0	0	2020-01-30	USA	United States
16116	13	0	3	2020-02-19	USA	United States
16117	366317	10783	19581	2020-04-06	USA	United States
16118	518	21	7	2020-03-08	USA	United States
16119	161831	2978	5644	2020-03-30	USA	United States
16120	11	0	0	2020-02-07	USA	United States
16121	33276	417	178	2020-03-22	USA	United States
16122	15	0	5	2020-02-23	USA	United States
16123	11	0	3	2020-02-09	USA	United States
16124	840351	46622	77366	2020-04-22	USA	United States
16125	13	0	3	2020-02-14	USA	United States
16126	402	17	7	2020-03-07	USA	United States
16127	496535	18595	28790	2020-04-10	USA	United States
16128	959	28	8	2020-03-10	USA	United States
16129	121465	2026	1072	2020-03-28	USA	United States
16130	5	0	0	2020-01-27	USA	United States
16131	699706	36787	58545	2020-04-17	USA	United States
16132	784326	42094	72329	2020-04-20	USA	United States
16133	13	0	3	2020-02-13	USA	United States
