id	dep	sexe	jour	actue_hospit	actu_rea	recovered	deaths
557	"84"	1	"2020-03-19"	6	2	6	0
558	"84"	2	"2020-03-19"	6	2	3	1
559	"85"	0	"2020-03-19"	5	1	5	0
560	"85"	1	"2020-03-19"	2	0	2	0
561	"85"	2	"2020-03-19"	3	1	3	0
562	"86"	0	"2020-03-19"	7	0	0	1
563	"86"	1	"2020-03-19"	1	0	0	0
564	"86"	2	"2020-03-19"	6	0	0	1
565	"87"	0	"2020-03-19"	6	1	2	0
566	"87"	1	"2020-03-19"	3	1	0	0
567	"87"	2	"2020-03-19"	3	0	2	0
568	"88"	0	"2020-03-19"	38	6	8	11
569	"88"	1	"2020-03-19"	21	4	3	7
570	"88"	2	"2020-03-19"	17	2	5	4
571	"89"	0	"2020-03-19"	5	1	1	2
572	"89"	1	"2020-03-19"	4	1	1	1
573	"89"	2	"2020-03-19"	1	0	0	1
574	"90"	0	"2020-03-19"	39	9	0	3
575	"90"	1	"2020-03-19"	24	8	0	1
576	"90"	2	"2020-03-19"	15	1	0	2
577	"91"	0	"2020-03-19"	82	22	4	1
578	"91"	1	"2020-03-19"	53	15	2	0
579	"91"	2	"2020-03-19"	29	7	2	1
580	"92"	0	"2020-03-19"	206	54	31	7
581	"92"	1	"2020-03-19"	116	42	16	6
582	"92"	2	"2020-03-19"	89	12	15	1
583	"93"	0	"2020-03-19"	143	45	21	5
584	"93"	1	"2020-03-19"	82	24	12	3
585	"93"	2	"2020-03-19"	59	20	9	2
586	"94"	0	"2020-03-19"	182	47	41	10
587	"94"	1	"2020-03-19"	108	35	22	8
588	"94"	2	"2020-03-19"	72	12	19	2
589	"95"	0	"2020-03-19"	150	37	32	5
590	"95"	1	"2020-03-19"	98	30	18	5
591	"95"	2	"2020-03-19"	51	7	14	0
592	"971"	0	"2020-03-19"	0	0	0	0
593	"971"	1	"2020-03-19"	0	0	0	0
594	"971"	2	"2020-03-19"	0	0	0	0
595	"972"	0	"2020-03-19"	17	5	0	1
596	"972"	1	"2020-03-19"	9	3	0	0
597	"972"	2	"2020-03-19"	8	2	0	1
598	"973"	0	"2020-03-19"	0	0	0	0
599	"973"	1	"2020-03-19"	0	0	0	0
600	"973"	2	"2020-03-19"	0	0	0	0
601	"974"	0	"2020-03-19"	2	2	0	0
602	"974"	1	"2020-03-19"	2	2	0	0
603	"974"	2	"2020-03-19"	0	0	0	0
604	"976"	0	"2020-03-19"	0	0	0	0
605	"976"	1	"2020-03-19"	0	0	0	0
606	"976"	2	"2020-03-19"	0	0	0	0
607	"01"	0	"2020-03-20"	2	0	1	0
608	"01"	1	"2020-03-20"	1	0	1	0
609	"01"	2	"2020-03-20"	1	0	0	0
610	"02"	0	"2020-03-20"	52	19	40	24
611	"02"	1	"2020-03-20"	30	10	18	16
612	"02"	2	"2020-03-20"	22	9	22	8
613	"03"	0	"2020-03-20"	1	0	10	0
614	"03"	1	"2020-03-20"	1	0	4	0
615	"03"	2	"2020-03-20"	0	0	6	0
616	"04"	0	"2020-03-20"	3	1	3	0
617	"04"	1	"2020-03-20"	3	1	1	0
618	"04"	2	"2020-03-20"	0	0	2	0
619	"05"	0	"2020-03-20"	13	1	10	0
620	"05"	1	"2020-03-20"	5	0	8	0
621	"05"	2	"2020-03-20"	8	1	2	0
622	"06"	0	"2020-03-20"	43	7	61	4
623	"06"	1	"2020-03-20"	25	6	26	1
624	"06"	2	"2020-03-20"	16	0	34	3
625	"07"	0	"2020-03-20"	15	3	3	1
626	"07"	1	"2020-03-20"	8	2	0	1
627	"07"	2	"2020-03-20"	5	0	3	0
628	"08"	0	"2020-03-20"	1	1	1	0
629	"08"	1	"2020-03-20"	0	0	1	0
630	"08"	2	"2020-03-20"	1	1	0	0
631	"09"	0	"2020-03-20"	2	1	2	0
632	"09"	1	"2020-03-20"	1	0	1	0
633	"09"	2	"2020-03-20"	1	1	1	0
634	"10"	0	"2020-03-20"	12	2	0	0
635	"10"	1	"2020-03-20"	9	1	0	0
636	"10"	2	"2020-03-20"	3	1	0	0
637	"11"	0	"2020-03-20"	26	11	13	8
638	"11"	1	"2020-03-20"	20	8	3	5
639	"11"	2	"2020-03-20"	6	3	10	3
640	"12"	0	"2020-03-20"	12	2	3	1
641	"12"	1	"2020-03-20"	3	1	1	1
642	"12"	2	"2020-03-20"	9	1	2	0
643	"13"	0	"2020-03-20"	174	26	108	4
644	"13"	1	"2020-03-20"	83	16	58	2
645	"13"	2	"2020-03-20"	90	10	49	2
646	"14"	0	"2020-03-20"	4	1	3	1
647	"14"	1	"2020-03-20"	2	0	2	1
648	"14"	2	"2020-03-20"	2	1	1	0
649	"15"	0	"2020-03-20"	4	1	0	0
650	"15"	1	"2020-03-20"	3	1	0	0
651	"15"	2	"2020-03-20"	1	0	0	0
652	"16"	0	"2020-03-20"	1	0	2	0
653	"16"	1	"2020-03-20"	1	0	1	0
654	"16"	2	"2020-03-20"	0	0	1	0
655	"17"	0	"2020-03-20"	9	3	2	0
656	"17"	1	"2020-03-20"	8	3	2	0
657	"17"	2	"2020-03-20"	1	0	0	0
658	"18"	0	"2020-03-20"	0	0	0	0
659	"18"	1	"2020-03-20"	0	0	0	0
660	"18"	2	"2020-03-20"	0	0	0	0
661	"19"	0	"2020-03-20"	1	0	0	0
662	"19"	1	"2020-03-20"	1	0	0	0
663	"19"	2	"2020-03-20"	0	0	0	0
664	"21"	0	"2020-03-20"	82	31	37	3
665	"21"	1	"2020-03-20"	41	20	14	1
666	"21"	2	"2020-03-20"	41	11	22	2
667	"22"	0	"2020-03-20"	5	0	3	1
668	"22"	1	"2020-03-20"	2	0	1	1
669	"22"	2	"2020-03-20"	3	0	2	0
670	"23"	0	"2020-03-20"	0	0	0	0
671	"23"	1	"2020-03-20"	0	0	0	0
672	"23"	2	"2020-03-20"	0	0	0	0
673	"24"	0	"2020-03-20"	3	3	2	0
674	"24"	1	"2020-03-20"	3	3	1	0
675	"24"	2	"2020-03-20"	0	0	1	0
676	"25"	0	"2020-03-20"	43	15	13	4
677	"25"	1	"2020-03-20"	29	14	4	3
678	"25"	2	"2020-03-20"	14	1	9	1
679	"26"	0	"2020-03-20"	38	9	2	2
680	"26"	1	"2020-03-20"	22	6	1	1
681	"26"	2	"2020-03-20"	16	3	1	1
682	"27"	0	"2020-03-20"	4	1	0	1
683	"27"	1	"2020-03-20"	4	1	0	1
684	"27"	2	"2020-03-20"	0	0	0	0
685	"28"	0	"2020-03-20"	12	2	0	1
686	"28"	1	"2020-03-20"	5	1	0	1
687	"28"	2	"2020-03-20"	7	1	0	0
688	"29"	0	"2020-03-20"	20	4	6	1
689	"29"	1	"2020-03-20"	9	3	3	1
690	"29"	2	"2020-03-20"	11	1	3	0
691	"2A"	0	"2020-03-20"	60	14	10	3
692	"2A"	1	"2020-03-20"	35	9	7	1
693	"2A"	2	"2020-03-20"	25	5	3	2
694	"2B"	0	"2020-03-20"	6	0	23	0
695	"2B"	1	"2020-03-20"	3	0	11	0
696	"2B"	2	"2020-03-20"	3	0	12	0
697	"30"	0	"2020-03-20"	8	1	7	1
698	"30"	1	"2020-03-20"	7	1	2	1
699	"30"	2	"2020-03-20"	1	0	5	0
700	"31"	0	"2020-03-20"	35	10	16	2
701	"31"	1	"2020-03-20"	26	9	6	1
702	"31"	2	"2020-03-20"	9	1	10	1
703	"32"	0	"2020-03-20"	3	3	0	0
704	"32"	1	"2020-03-20"	3	3	0	0
705	"32"	2	"2020-03-20"	0	0	0	0
706	"33"	0	"2020-03-20"	10	5	12	2
707	"33"	1	"2020-03-20"	5	4	7	1
708	"33"	2	"2020-03-20"	5	1	5	1
709	"34"	0	"2020-03-20"	61	21	24	4
710	"34"	1	"2020-03-20"	30	12	11	1
711	"34"	2	"2020-03-20"	30	9	13	3
712	"35"	0	"2020-03-20"	20	9	17	1
713	"35"	1	"2020-03-20"	16	7	7	1
714	"35"	2	"2020-03-20"	4	2	10	0
715	"36"	0	"2020-03-20"	4	1	0	0
716	"36"	1	"2020-03-20"	3	1	0	0
717	"36"	2	"2020-03-20"	1	0	0	0
718	"37"	0	"2020-03-20"	12	5	0	1
719	"37"	1	"2020-03-20"	8	4	0	1
720	"37"	2	"2020-03-20"	4	1	0	0
721	"38"	0	"2020-03-20"	27	2	10	1
722	"38"	1	"2020-03-20"	13	1	5	1
723	"38"	2	"2020-03-20"	14	1	5	0
724	"39"	0	"2020-03-20"	6	1	2	0
725	"39"	1	"2020-03-20"	4	0	2	0
726	"39"	2	"2020-03-20"	2	1	0	0
727	"40"	0	"2020-03-20"	0	0	0	0
728	"40"	1	"2020-03-20"	0	0	0	0
729	"40"	2	"2020-03-20"	0	0	0	0
730	"41"	0	"2020-03-20"	4	0	0	0
731	"41"	1	"2020-03-20"	1	0	0	0
732	"41"	2	"2020-03-20"	3	0	0	0
733	"42"	0	"2020-03-20"	63	17	9	4
734	"42"	1	"2020-03-20"	45	15	6	3
735	"42"	2	"2020-03-20"	18	2	3	1
736	"43"	0	"2020-03-20"	2	2	6	0
737	"43"	1	"2020-03-20"	2	2	2	0
738	"43"	2	"2020-03-20"	0	0	4	0
739	"44"	0	"2020-03-20"	30	10	11	1
740	"44"	1	"2020-03-20"	17	7	7	0
741	"44"	2	"2020-03-20"	13	3	4	1
742	"45"	0	"2020-03-20"	26	5	2	0
743	"45"	1	"2020-03-20"	15	4	1	0
744	"45"	2	"2020-03-20"	11	1	1	0
745	"46"	0	"2020-03-20"	0	0	2	0
746	"46"	1	"2020-03-20"	0	0	1	0
747	"46"	2	"2020-03-20"	0	0	1	0
748	"47"	0	"2020-03-20"	10	1	1	0
749	"47"	1	"2020-03-20"	7	1	1	0
750	"47"	2	"2020-03-20"	3	0	0	0
751	"48"	0	"2020-03-20"	1	0	0	0
752	"48"	1	"2020-03-20"	0	0	0	0
753	"48"	2	"2020-03-20"	1	0	0	0
754	"49"	0	"2020-03-20"	22	4	38	0
755	"49"	1	"2020-03-20"	13	3	20	0
756	"49"	2	"2020-03-20"	9	1	18	0
757	"50"	0	"2020-03-20"	12	4	2	0
758	"50"	1	"2020-03-20"	5	1	1	0
759	"50"	2	"2020-03-20"	7	3	1	0
760	"51"	0	"2020-03-20"	54	11	26	2
761	"51"	1	"2020-03-20"	32	6	10	1
762	"51"	2	"2020-03-20"	22	5	15	1
763	"52"	0	"2020-03-20"	8	0	5	4
764	"52"	1	"2020-03-20"	2	0	1	2
765	"52"	2	"2020-03-20"	6	0	4	2
766	"53"	0	"2020-03-20"	7	2	3	0
767	"53"	1	"2020-03-20"	6	2	1	0
768	"53"	2	"2020-03-20"	1	0	2	0
769	"54"	0	"2020-03-20"	65	26	2	7
770	"54"	1	"2020-03-20"	38	18	0	3
771	"54"	2	"2020-03-20"	25	7	2	4
772	"55"	0	"2020-03-20"	46	5	6	0
773	"55"	1	"2020-03-20"	21	2	2	0
774	"55"	2	"2020-03-20"	25	3	4	0
775	"56"	0	"2020-03-20"	49	12	29	9
776	"56"	1	"2020-03-20"	28	9	14	5
777	"56"	2	"2020-03-20"	21	3	15	4
778	"57"	0	"2020-03-20"	257	61	24	23
779	"57"	1	"2020-03-20"	139	46	10	8
780	"57"	2	"2020-03-20"	116	15	13	15
781	"58"	0	"2020-03-20"	1	1	0	0
782	"58"	1	"2020-03-20"	1	1	0	0
783	"58"	2	"2020-03-20"	0	0	0	0
784	"59"	0	"2020-03-20"	112	39	35	5
785	"59"	1	"2020-03-20"	65	28	24	1
786	"59"	2	"2020-03-20"	47	11	11	4
787	"60"	0	"2020-03-20"	123	28	30	18
788	"60"	1	"2020-03-20"	67	20	18	12
789	"60"	2	"2020-03-20"	56	8	12	6
790	"61"	0	"2020-03-20"	3	1	4	0
791	"61"	1	"2020-03-20"	2	1	1	0
792	"61"	2	"2020-03-20"	1	0	3	0
793	"62"	0	"2020-03-20"	50	20	35	1
794	"62"	1	"2020-03-20"	30	14	21	0
795	"62"	2	"2020-03-20"	20	6	14	1
796	"63"	0	"2020-03-20"	4	1	9	0
797	"63"	1	"2020-03-20"	4	1	5	0
798	"63"	2	"2020-03-20"	0	0	4	0
799	"64"	0	"2020-03-20"	8	0	2	1
800	"64"	1	"2020-03-20"	5	0	0	1
801	"64"	2	"2020-03-20"	3	0	2	0
802	"65"	0	"2020-03-20"	2	1	0	0
803	"65"	1	"2020-03-20"	2	1	0	0
804	"65"	2	"2020-03-20"	0	0	0	0
805	"66"	0	"2020-03-20"	26	15	3	4
806	"66"	1	"2020-03-20"	13	9	2	1
807	"66"	2	"2020-03-20"	13	6	1	3
808	"67"	0	"2020-03-20"	366	92	42	28
809	"67"	1	"2020-03-20"	195	68	19	15
810	"67"	2	"2020-03-20"	168	24	23	13
811	"68"	0	"2020-03-20"	509	91	170	105
812	"68"	1	"2020-03-20"	288	64	93	55
813	"68"	2	"2020-03-20"	212	27	74	49
814	"69"	0	"2020-03-20"	236	41	68	19
815	"69"	1	"2020-03-20"	69	15	13	6
816	"69"	2	"2020-03-20"	46	7	22	6
817	"70"	0	"2020-03-20"	26	6	5	0
818	"70"	1	"2020-03-20"	14	2	1	0
819	"70"	2	"2020-03-20"	12	4	4	0
820	"71"	0	"2020-03-20"	53	5	10	8
821	"71"	1	"2020-03-20"	23	3	4	4
822	"71"	2	"2020-03-20"	30	2	6	4
823	"72"	0	"2020-03-20"	8	0	5	0
824	"72"	1	"2020-03-20"	2	0	2	0
825	"72"	2	"2020-03-20"	6	0	3	0
826	"73"	0	"2020-03-20"	17	2	8	0
827	"73"	1	"2020-03-20"	9	2	3	0
828	"73"	2	"2020-03-20"	7	0	5	0
829	"74"	0	"2020-03-20"	54	9	53	6
830	"74"	1	"2020-03-20"	25	6	30	2
831	"74"	2	"2020-03-20"	15	0	20	4
832	"75"	0	"2020-03-20"	575	145	98	30
833	"75"	1	"2020-03-20"	341	102	53	21
834	"75"	2	"2020-03-20"	226	42	44	9
835	"76"	0	"2020-03-20"	48	6	5	5
836	"76"	1	"2020-03-20"	30	5	3	5
837	"76"	2	"2020-03-20"	18	1	2	0
838	"77"	0	"2020-03-20"	79	31	21	2
839	"77"	1	"2020-03-20"	53	26	11	1
840	"77"	2	"2020-03-20"	26	5	10	1
841	"78"	0	"2020-03-20"	136	33	16	12
842	"78"	1	"2020-03-20"	73	21	7	6
843	"78"	2	"2020-03-20"	63	12	9	5
844	"79"	0	"2020-03-20"	5	1	8	0
845	"79"	1	"2020-03-20"	2	1	3	0
846	"79"	2	"2020-03-20"	3	0	5	0
847	"80"	0	"2020-03-20"	95	30	16	3
848	"80"	1	"2020-03-20"	45	17	10	2
849	"80"	2	"2020-03-20"	45	12	6	1
850	"81"	0	"2020-03-20"	6	1	3	0
851	"81"	1	"2020-03-20"	1	0	3	0
852	"81"	2	"2020-03-20"	5	1	0	0
853	"82"	0	"2020-03-20"	1	0	0	1
854	"82"	1	"2020-03-20"	0	0	0	1
855	"82"	2	"2020-03-20"	1	0	0	0
856	"83"	0	"2020-03-20"	35	17	88	2
857	"83"	1	"2020-03-20"	23	13	42	1
858	"83"	2	"2020-03-20"	12	4	46	1
859	"84"	0	"2020-03-20"	13	3	10	1
860	"84"	1	"2020-03-20"	7	1	7	0
861	"84"	2	"2020-03-20"	6	2	3	1
862	"85"	0	"2020-03-20"	6	1	5	0
863	"85"	1	"2020-03-20"	3	0	2	0
864	"85"	2	"2020-03-20"	3	1	3	0
865	"86"	0	"2020-03-20"	11	0	0	1
866	"86"	1	"2020-03-20"	2	0	0	0
867	"86"	2	"2020-03-20"	9	0	0	1
868	"87"	0	"2020-03-20"	7	2	2	0
869	"87"	1	"2020-03-20"	3	1	0	0
870	"87"	2	"2020-03-20"	4	1	2	0
871	"88"	0	"2020-03-20"	46	5	8	14
872	"88"	1	"2020-03-20"	24	4	3	9
873	"88"	2	"2020-03-20"	22	1	5	5
874	"89"	0	"2020-03-20"	10	3	1	2
875	"89"	1	"2020-03-20"	7	2	1	1
876	"89"	2	"2020-03-20"	3	1	0	1
877	"90"	0	"2020-03-20"	49	9	0	5
878	"90"	1	"2020-03-20"	30	7	0	2
879	"90"	2	"2020-03-20"	19	2	0	3
880	"91"	0	"2020-03-20"	122	28	7	3
881	"91"	1	"2020-03-20"	75	20	4	2
882	"91"	2	"2020-03-20"	46	8	3	1
883	"92"	0	"2020-03-20"	254	74	50	11
884	"92"	1	"2020-03-20"	153	59	20	9
885	"92"	2	"2020-03-20"	100	15	29	2
886	"93"	0	"2020-03-20"	201	62	35	19
887	"93"	1	"2020-03-20"	118	38	20	9
888	"93"	2	"2020-03-20"	80	22	15	9
889	"94"	0	"2020-03-20"	226	60	67	12
890	"94"	1	"2020-03-20"	133	45	35	9
891	"94"	2	"2020-03-20"	90	14	32	3
892	"95"	0	"2020-03-20"	192	51	56	10
893	"95"	1	"2020-03-20"	120	39	31	9
894	"95"	2	"2020-03-20"	71	12	25	1
895	"971"	0	"2020-03-20"	0	0	0	0
896	"971"	1	"2020-03-20"	0	0	0	0
897	"971"	2	"2020-03-20"	0	0	0	0
898	"972"	0	"2020-03-20"	19	5	0	1
899	"972"	1	"2020-03-20"	10	3	0	0
900	"972"	2	"2020-03-20"	9	2	0	1
901	"973"	0	"2020-03-20"	0	0	0	0
902	"973"	1	"2020-03-20"	0	0	0	0
903	"973"	2	"2020-03-20"	0	0	0	0
904	"974"	0	"2020-03-20"	2	2	0	0
905	"974"	1	"2020-03-20"	2	2	0	0
906	"974"	2	"2020-03-20"	0	0	0	0
907	"976"	0	"2020-03-20"	0	0	0	0
908	"976"	1	"2020-03-20"	0	0	0	0
909	"976"	2	"2020-03-20"	0	0	0	0
910	"01"	0	"2020-03-21"	4	0	1	0
911	"01"	1	"2020-03-21"	1	0	1	0
912	"01"	2	"2020-03-21"	3	0	0	0
913	"02"	0	"2020-03-21"	61	20	49	25
914	"02"	1	"2020-03-21"	31	9	20	17
915	"02"	2	"2020-03-21"	30	11	29	8
916	"03"	0	"2020-03-21"	5	0	10	0
917	"03"	1	"2020-03-21"	3	0	4	0
918	"03"	2	"2020-03-21"	2	0	6	0
919	"04"	0	"2020-03-21"	4	1	3	0
920	"04"	1	"2020-03-21"	3	1	1	0
921	"04"	2	"2020-03-21"	1	0	2	0
922	"05"	0	"2020-03-21"	13	1	10	0
923	"05"	1	"2020-03-21"	5	0	8	0
924	"05"	2	"2020-03-21"	8	1	2	0
925	"06"	0	"2020-03-21"	46	7	61	6
926	"06"	1	"2020-03-21"	26	6	25	2
927	"06"	2	"2020-03-21"	18	0	35	4
928	"07"	0	"2020-03-21"	15	3	3	1
929	"07"	1	"2020-03-21"	9	2	0	1
930	"07"	2	"2020-03-21"	3	0	3	0
931	"08"	0	"2020-03-21"	3	1	1	0
932	"08"	1	"2020-03-21"	2	0	1	0
933	"08"	2	"2020-03-21"	1	1	0	0
934	"09"	0	"2020-03-21"	2	1	3	0
935	"09"	1	"2020-03-21"	1	0	2	0
936	"09"	2	"2020-03-21"	1	1	1	0
937	"10"	0	"2020-03-21"	12	2	0	0
938	"10"	1	"2020-03-21"	9	1	0	0
939	"10"	2	"2020-03-21"	3	1	0	0
940	"11"	0	"2020-03-21"	26	9	13	9
941	"11"	1	"2020-03-21"	20	7	3	6
942	"11"	2	"2020-03-21"	6	2	10	3
943	"12"	0	"2020-03-21"	11	2	4	1
944	"12"	1	"2020-03-21"	3	1	2	1
945	"12"	2	"2020-03-21"	8	1	2	0
946	"13"	0	"2020-03-21"	203	33	128	4
947	"13"	1	"2020-03-21"	92	21	69	2
948	"13"	2	"2020-03-21"	103	12	58	2
949	"14"	0	"2020-03-21"	6	3	3	1
950	"14"	1	"2020-03-21"	5	2	2	1
951	"14"	2	"2020-03-21"	1	1	1	0
952	"15"	0	"2020-03-21"	5	1	0	0
953	"15"	1	"2020-03-21"	3	1	0	0
954	"15"	2	"2020-03-21"	2	0	0	0
955	"16"	0	"2020-03-21"	3	1	2	0
956	"16"	1	"2020-03-21"	2	1	1	0
957	"16"	2	"2020-03-21"	1	0	1	0
958	"17"	0	"2020-03-21"	11	4	2	0
959	"17"	1	"2020-03-21"	9	4	2	0
960	"17"	2	"2020-03-21"	2	0	0	0
961	"18"	0	"2020-03-21"	0	0	0	0
962	"18"	1	"2020-03-21"	0	0	0	0
963	"18"	2	"2020-03-21"	0	0	0	0
964	"19"	0	"2020-03-21"	1	0	0	0
965	"19"	1	"2020-03-21"	1	0	0	0
966	"19"	2	"2020-03-21"	0	0	0	0
967	"21"	0	"2020-03-21"	79	30	45	3
968	"21"	1	"2020-03-21"	41	20	14	1
969	"21"	2	"2020-03-21"	38	10	30	2
970	"22"	0	"2020-03-21"	7	1	3	1
971	"22"	1	"2020-03-21"	2	0	1	1
972	"22"	2	"2020-03-21"	4	0	2	0
973	"23"	0	"2020-03-21"	1	0	0	0
974	"23"	1	"2020-03-21"	1	0	0	0
975	"23"	2	"2020-03-21"	0	0	0	0
976	"24"	0	"2020-03-21"	4	3	2	0
977	"24"	1	"2020-03-21"	3	3	1	0
978	"24"	2	"2020-03-21"	1	0	1	0
979	"25"	0	"2020-03-21"	48	21	19	6
980	"25"	1	"2020-03-21"	34	19	8	4
981	"25"	2	"2020-03-21"	14	2	11	2
982	"26"	0	"2020-03-21"	43	9	2	2
983	"26"	1	"2020-03-21"	24	6	1	1
984	"26"	2	"2020-03-21"	19	3	1	1
985	"27"	0	"2020-03-21"	7	3	0	0
986	"27"	1	"2020-03-21"	5	1	0	0
987	"27"	2	"2020-03-21"	2	2	0	0
988	"28"	0	"2020-03-21"	13	2	1	1
989	"28"	1	"2020-03-21"	6	1	0	1
990	"28"	2	"2020-03-21"	7	1	1	0
991	"29"	0	"2020-03-21"	20	2	6	1
992	"29"	1	"2020-03-21"	9	2	3	1
993	"29"	2	"2020-03-21"	11	0	3	0
994	"2A"	0	"2020-03-21"	62	14	12	4
995	"2A"	1	"2020-03-21"	36	10	7	1
996	"2A"	2	"2020-03-21"	26	4	5	3
997	"2B"	0	"2020-03-21"	6	0	23	0
998	"2B"	1	"2020-03-21"	3	0	11	0
999	"2B"	2	"2020-03-21"	3	0	12	0
1000	"30"	0	"2020-03-21"	7	1	11	1
1001	"30"	1	"2020-03-21"	6	1	6	1
1002	"30"	2	"2020-03-21"	1	0	5	0
1003	"31"	0	"2020-03-21"	51	14	17	2
1004	"31"	1	"2020-03-21"	41	13	8	1
1005	"31"	2	"2020-03-21"	10	1	9	1
1006	"32"	0	"2020-03-21"	4	3	0	0
1007	"32"	1	"2020-03-21"	4	3	0	0
1008	"32"	2	"2020-03-21"	0	0	0	0
1009	"33"	0	"2020-03-21"	39	15	12	2
1010	"33"	1	"2020-03-21"	24	11	7	1
1011	"33"	2	"2020-03-21"	15	4	5	1
1012	"34"	0	"2020-03-21"	65	22	33	4
1013	"34"	1	"2020-03-21"	35	12	16	1
1014	"34"	2	"2020-03-21"	30	10	17	3
1015	"35"	0	"2020-03-21"	20	10	18	1
1016	"35"	1	"2020-03-21"	16	8	8	1
1017	"35"	2	"2020-03-21"	4	2	10	0
1018	"36"	0	"2020-03-21"	5	2	0	0
1019	"36"	1	"2020-03-21"	4	2	0	0
1020	"36"	2	"2020-03-21"	1	0	0	0
1021	"37"	0	"2020-03-21"	12	4	1	1
1022	"37"	1	"2020-03-21"	8	4	0	1
1023	"37"	2	"2020-03-21"	4	0	1	0
1024	"38"	0	"2020-03-21"	30	2	13	1
1025	"38"	1	"2020-03-21"	15	1	7	1
1026	"38"	2	"2020-03-21"	15	1	6	0
1027	"39"	0	"2020-03-21"	7	1	2	0
1028	"39"	1	"2020-03-21"	4	0	2	0
1029	"39"	2	"2020-03-21"	3	1	0	0
1030	"40"	0	"2020-03-21"	0	0	0	0
1031	"40"	1	"2020-03-21"	0	0	0	0
1032	"40"	2	"2020-03-21"	0	0	0	0
1033	"41"	0	"2020-03-21"	4	0	0	0
1034	"41"	1	"2020-03-21"	1	0	0	0
1035	"41"	2	"2020-03-21"	3	0	0	0
1036	"42"	0	"2020-03-21"	71	18	12	6
1037	"42"	1	"2020-03-21"	50	16	7	4
1038	"42"	2	"2020-03-21"	21	2	5	2
1039	"43"	0	"2020-03-21"	4	2	6	0
1040	"43"	1	"2020-03-21"	2	2	2	0
1041	"43"	2	"2020-03-21"	2	0	4	0
1042	"44"	0	"2020-03-21"	38	11	12	1
1043	"44"	1	"2020-03-21"	23	8	7	0
1044	"44"	2	"2020-03-21"	15	3	5	1
1045	"45"	0	"2020-03-21"	30	6	3	0
1046	"45"	1	"2020-03-21"	14	5	2	0
1047	"45"	2	"2020-03-21"	16	1	1	0
1048	"46"	0	"2020-03-21"	1	0	5	0
1049	"46"	1	"2020-03-21"	1	0	3	0
1050	"46"	2	"2020-03-21"	0	0	2	0
1051	"47"	0	"2020-03-21"	13	1	1	0
1052	"47"	1	"2020-03-21"	8	1	1	0
1053	"47"	2	"2020-03-21"	5	0	0	0
1054	"48"	0	"2020-03-21"	1	0	0	0
1055	"48"	1	"2020-03-21"	0	0	0	0
1056	"48"	2	"2020-03-21"	1	0	0	0
1057	"49"	0	"2020-03-21"	22	6	35	2
1058	"49"	1	"2020-03-21"	12	4	20	2
1059	"49"	2	"2020-03-21"	9	1	15	0
1060	"50"	0	"2020-03-21"	15	4	2	0
1061	"50"	1	"2020-03-21"	7	1	1	0
1062	"50"	2	"2020-03-21"	8	3	1	0
1063	"51"	0	"2020-03-21"	67	16	27	2
1064	"51"	1	"2020-03-21"	40	9	11	1
1065	"51"	2	"2020-03-21"	27	7	16	1
1066	"52"	0	"2020-03-21"	9	0	5	4
1067	"52"	1	"2020-03-21"	3	0	1	2
1068	"52"	2	"2020-03-21"	6	0	4	2
1069	"53"	0	"2020-03-21"	7	2	3	0
1070	"53"	1	"2020-03-21"	6	2	1	0
1071	"53"	2	"2020-03-21"	1	0	2	0
1072	"54"	0	"2020-03-21"	76	35	2	9
1073	"54"	1	"2020-03-21"	46	24	0	5
1074	"54"	2	"2020-03-21"	28	10	2	4
1075	"55"	0	"2020-03-21"	60	6	7	1
1076	"55"	1	"2020-03-21"	29	3	3	0
1077	"55"	2	"2020-03-21"	31	3	4	1
1078	"56"	0	"2020-03-21"	62	11	28	12
1079	"56"	1	"2020-03-21"	34	8	12	7
1080	"56"	2	"2020-03-21"	28	3	16	5
1081	"57"	0	"2020-03-21"	286	64	34	25
1082	"57"	1	"2020-03-21"	153	48	17	8
1083	"57"	2	"2020-03-21"	130	16	16	17
1084	"58"	0	"2020-03-21"	1	1	0	0
1085	"58"	1	"2020-03-21"	1	1	0	0
1086	"58"	2	"2020-03-21"	0	0	0	0
1087	"59"	0	"2020-03-21"	79	43	17	5
1088	"59"	1	"2020-03-21"	53	33	9	1
1089	"59"	2	"2020-03-21"	26	10	8	4
1090	"60"	0	"2020-03-21"	138	28	43	18
1091	"60"	1	"2020-03-21"	74	19	24	12
1092	"60"	2	"2020-03-21"	64	9	19	6
1093	"61"	0	"2020-03-21"	4	1	3	0
1094	"61"	1	"2020-03-21"	2	1	1	0
1095	"61"	2	"2020-03-21"	2	0	2	0
1096	"62"	0	"2020-03-21"	44	18	27	1
1097	"62"	1	"2020-03-21"	31	16	17	0
1098	"62"	2	"2020-03-21"	13	2	10	1
1099	"63"	0	"2020-03-21"	4	1	10	0
1100	"63"	1	"2020-03-21"	3	1	6	0
1101	"63"	2	"2020-03-21"	1	0	4	0
1102	"64"	0	"2020-03-21"	10	1	2	1
1103	"64"	1	"2020-03-21"	6	1	0	1
1104	"64"	2	"2020-03-21"	4	0	2	0
1105	"65"	0	"2020-03-21"	5	1	0	0
1106	"65"	1	"2020-03-21"	4	1	0	0
1107	"65"	2	"2020-03-21"	1	0	0	0
1108	"66"	0	"2020-03-21"	25	15	3	5
1109	"66"	1	"2020-03-21"	13	10	2	1
